,geoName,geoCode,STATE,COUNTY,GOOGLE_DMA
0,Abilene-Sweetwater TX,662,TX,Brown,Abilene-Sweetwater TX
1,Abilene-Sweetwater TX,662,TX,Callahan,Abilene-Sweetwater TX
2,Abilene-Sweetwater TX,662,TX,Coleman,Abilene-Sweetwater TX
3,Abilene-Sweetwater TX,662,TX,Eastland,Abilene-Sweetwater TX
4,Abilene-Sweetwater TX,662,TX,Fisher,Abilene-Sweetwater TX
5,Abilene-Sweetwater TX,662,TX,Haskell,Abilene-Sweetwater TX
6,Abilene-Sweetwater TX,662,TX,Jones,Abilene-Sweetwater TX
7,Abilene-Sweetwater TX,662,TX,Knox,Abilene-Sweetwater TX
8,Abilene-Sweetwater TX,662,TX,Mitchell,Abilene-Sweetwater TX
9,Abilene-Sweetwater TX,662,TX,Nolan,Abilene-Sweetwater TX
10,Abilene-Sweetwater TX,662,TX,Runnels,Abilene-Sweetwater TX
11,Abilene-Sweetwater TX,662,TX,Scurry,Abilene-Sweetwater TX
12,Abilene-Sweetwater TX,662,TX,Shackelford,Abilene-Sweetwater TX
13,Abilene-Sweetwater TX,662,TX,Stephens,Abilene-Sweetwater TX
14,Abilene-Sweetwater TX,662,TX,Stonewall,Abilene-Sweetwater TX
15,Abilene-Sweetwater TX,662,TX,Taylor,Abilene-Sweetwater TX
16,Albany GA,525,GA,Atkinson,Albany GA
17,Albany GA,525,GA,Baker,Albany GA
18,Albany GA,525,GA,Ben Hill,Albany GA
19,Albany GA,525,GA,Berrien,Albany GA
20,Albany GA,525,GA,Calhoun,Albany GA
21,Albany GA,525,GA,Coffee,Albany GA
22,Albany GA,525,GA,Colquitt,Albany GA
23,Albany GA,525,GA,Cook,Albany GA
24,Albany GA,525,GA,Crisp,Albany GA
25,Albany GA,525,GA,Dougherty,Albany GA
26,Albany GA,525,GA,Irwin,Albany GA
27,Albany GA,525,GA,Lee,Albany GA
28,Albany GA,525,GA,Mitchell,Albany GA
29,Albany GA,525,GA,Terrell,Albany GA
30,Albany GA,525,GA,Tift,Albany GA
31,Albany GA,525,GA,Turner,Albany GA
32,Albany GA,525,GA,Worth,Albany GA
33,Albany-Schenectady-Troy NY,532,MA,Berkshire,Albany-Schenectady-Troy NY
34,Albany-Schenectady-Troy NY,532,NY,Albany,Albany-Schenectady-Troy NY
35,Albany-Schenectady-Troy NY,532,NY,Columbia,Albany-Schenectady-Troy NY
36,Albany-Schenectady-Troy NY,532,NY,Fulton,Albany-Schenectady-Troy NY
37,Albany-Schenectady-Troy NY,532,NY,Greene,Albany-Schenectady-Troy NY
38,Albany-Schenectady-Troy NY,532,NY,Hamilton,Albany-Schenectady-Troy NY
39,Albany-Schenectady-Troy NY,532,NY,Montgomery,Albany-Schenectady-Troy NY
40,Albany-Schenectady-Troy NY,532,NY,Rensselaer,Albany-Schenectady-Troy NY
41,Albany-Schenectady-Troy NY,532,NY,Saratoga,Albany-Schenectady-Troy NY
42,Albany-Schenectady-Troy NY,532,NY,Schenectady,Albany-Schenectady-Troy NY
43,Albany-Schenectady-Troy NY,532,NY,Schoharie,Albany-Schenectady-Troy NY
44,Albany-Schenectady-Troy NY,532,NY,Warren,Albany-Schenectady-Troy NY
45,Albany-Schenectady-Troy NY,532,NY,Washington,Albany-Schenectady-Troy NY
46,Albany-Schenectady-Troy NY,532,VT,Bennington,Albany-Schenectady-Troy NY
47,Albuquerque-Santa Fe NM,790,AZ,Apache,Albuquerque-Santa Fe NM
48,Albuquerque-Santa Fe NM,790,CO,La Plata,Albuquerque-Santa Fe NM
49,Albuquerque-Santa Fe NM,790,CO,Montezuma,Albuquerque-Santa Fe NM
50,Albuquerque-Santa Fe NM,790,NM,Bernalillo,Albuquerque-Santa Fe NM
51,Albuquerque-Santa Fe NM,790,NM,Catron,Albuquerque-Santa Fe NM
52,Albuquerque-Santa Fe NM,790,NM,Chaves,Albuquerque-Santa Fe NM
53,Albuquerque-Santa Fe NM,790,NM,Cibola,Albuquerque-Santa Fe NM
54,Albuquerque-Santa Fe NM,790,NM,Colfax,Albuquerque-Santa Fe NM
55,Albuquerque-Santa Fe NM,790,NM,Debaca,Albuquerque-Santa Fe NM
56,Albuquerque-Santa Fe NM,790,NM,Eddy,Albuquerque-Santa Fe NM
57,Albuquerque-Santa Fe NM,790,NM,Grant,Albuquerque-Santa Fe NM
58,Albuquerque-Santa Fe NM,790,NM,Guadalupe,Albuquerque-Santa Fe NM
59,Albuquerque-Santa Fe NM,790,NM,Harding,Albuquerque-Santa Fe NM
60,Albuquerque-Santa Fe NM,790,NM,Hidalgo,Albuquerque-Santa Fe NM
61,Albuquerque-Santa Fe NM,790,NM,Lea,Albuquerque-Santa Fe NM
62,Albuquerque-Santa Fe NM,790,NM,Lincoln,Albuquerque-Santa Fe NM
63,Albuquerque-Santa Fe NM,790,NM,Los Alamos,Albuquerque-Santa Fe NM
64,Albuquerque-Santa Fe NM,790,NM,Luna,Albuquerque-Santa Fe NM
65,Albuquerque-Santa Fe NM,790,NM,Mckinley,Albuquerque-Santa Fe NM
66,Albuquerque-Santa Fe NM,790,NM,Mora,Albuquerque-Santa Fe NM
67,Albuquerque-Santa Fe NM,790,NM,Otero,Albuquerque-Santa Fe NM
68,Albuquerque-Santa Fe NM,790,NM,Rio Arriba,Albuquerque-Santa Fe NM
69,Albuquerque-Santa Fe NM,790,NM,Sandoval,Albuquerque-Santa Fe NM
70,Albuquerque-Santa Fe NM,790,NM,San Juan,Albuquerque-Santa Fe NM
71,Albuquerque-Santa Fe NM,790,NM,San Miguel,Albuquerque-Santa Fe NM
72,Albuquerque-Santa Fe NM,790,NM,Santa Fe,Albuquerque-Santa Fe NM
73,Albuquerque-Santa Fe NM,790,NM,Sierra,Albuquerque-Santa Fe NM
74,Albuquerque-Santa Fe NM,790,NM,Socorro,Albuquerque-Santa Fe NM
75,Albuquerque-Santa Fe NM,790,NM,Taos,Albuquerque-Santa Fe NM
76,Albuquerque-Santa Fe NM,790,NM,Torrance,Albuquerque-Santa Fe NM
77,Albuquerque-Santa Fe NM,790,NM,Valencia,Albuquerque-Santa Fe NM
78,Alexandria LA,644,LA,Avoyelles Parish,Alexandria LA
79,Alexandria LA,644,LA,Grant Parish,Alexandria LA
80,Alexandria LA,644,LA,Rapides Parish,Alexandria LA
81,Alexandria LA,644,LA,Vernon Parish,Alexandria LA
82,Alpena MI,583,MI,Alcona,Alpena MI
83,Alpena MI,583,MI,Alpena,Alpena MI
84,Amarillo TX,634,NM,Curry,Amarillo TX
85,Amarillo TX,634,NM,Quay,Amarillo TX
86,Amarillo TX,634,NM,Roosevelt,Amarillo TX
87,Amarillo TX,634,NM,Union,Amarillo TX
88,Amarillo TX,634,OK,Beaver,Amarillo TX
89,Amarillo TX,634,OK,Cimarron,Amarillo TX
90,Amarillo TX,634,OK,Texas,Amarillo TX
91,Amarillo TX,634,TX,Armstrong,Amarillo TX
92,Amarillo TX,634,TX,Briscoe,Amarillo TX
93,Amarillo TX,634,TX,Carson,Amarillo TX
94,Amarillo TX,634,TX,Castro,Amarillo TX
95,Amarillo TX,634,TX,Childress,Amarillo TX
96,Amarillo TX,634,TX,Collingsworth,Amarillo TX
97,Amarillo TX,634,TX,Cottle,Amarillo TX
98,Amarillo TX,634,TX,Dallam,Amarillo TX
99,Amarillo TX,634,TX,Deaf Smith,Amarillo TX
100,Amarillo TX,634,TX,Donley,Amarillo TX
101,Amarillo TX,634,TX,Gray,Amarillo TX
102,Amarillo TX,634,TX,Hall,Amarillo TX
103,Amarillo TX,634,TX,Hansford,Amarillo TX
104,Amarillo TX,634,TX,Hartley,Amarillo TX
105,Amarillo TX,634,TX,Hemphill,Amarillo TX
106,Amarillo TX,634,TX,Hutchinson,Amarillo TX
107,Amarillo TX,634,TX,Lipscomb,Amarillo TX
108,Amarillo TX,634,TX,Moore,Amarillo TX
109,Amarillo TX,634,TX,Ochiltree,Amarillo TX
110,Amarillo TX,634,TX,Oldham,Amarillo TX
111,Amarillo TX,634,TX,Parmer,Amarillo TX
112,Amarillo TX,634,TX,Potter,Amarillo TX
113,Amarillo TX,634,TX,Randall,Amarillo TX
114,Amarillo TX,634,TX,Roberts,Amarillo TX
115,Amarillo TX,634,TX,Sherman,Amarillo TX
116,Amarillo TX,634,TX,Swisher,Amarillo TX
117,Amarillo TX,634,TX,Wheeler,Amarillo TX
118,Anchorage AK,743,AK,Anchorage Borough,Anchorage AK
119,Anchorage AK,743,AK,Kenai Peninsula Borough,Anchorage AK
120,Anchorage AK,743,AK,Matanuska-Susitna Borough,Anchorage AK
121,Atlanta GA,524,AL,Cleburne,Atlanta GA
122,Atlanta GA,524,AL,Randolph,Atlanta GA
123,Atlanta GA,524,GA,Banks,Atlanta GA
124,Atlanta GA,524,GA,Barrow,Atlanta GA
125,Atlanta GA,524,GA,Bartow,Atlanta GA
126,Atlanta GA,524,GA,Butts,Atlanta GA
127,Atlanta GA,524,GA,Carroll,Atlanta GA
128,Atlanta GA,524,GA,Cherokee,Atlanta GA
129,Atlanta GA,524,GA,Clarke,Atlanta GA
130,Atlanta GA,524,GA,Clayton,Atlanta GA
131,Atlanta GA,524,GA,Cobb,Atlanta GA
132,Atlanta GA,524,GA,Coweta,Atlanta GA
133,Atlanta GA,524,GA,Dawson,Atlanta GA
134,Atlanta GA,524,GA,Dekalb,Atlanta GA
135,Atlanta GA,524,GA,Douglas,Atlanta GA
136,Atlanta GA,524,GA,Fayette,Atlanta GA
137,Atlanta GA,524,GA,Floyd,Atlanta GA
138,Atlanta GA,524,GA,Forsyth,Atlanta GA
139,Atlanta GA,524,GA,Fulton,Atlanta GA
140,Atlanta GA,524,GA,Gilmer,Atlanta GA
141,Atlanta GA,524,GA,Gordon,Atlanta GA
142,Atlanta GA,524,GA,Greene,Atlanta GA
143,Atlanta GA,524,GA,Gwinnett,Atlanta GA
144,Atlanta GA,524,GA,Habersham,Atlanta GA
145,Atlanta GA,524,GA,Hall,Atlanta GA
146,Atlanta GA,524,GA,Haralson,Atlanta GA
147,Atlanta GA,524,GA,Heard,Atlanta GA
148,Atlanta GA,524,GA,Henry,Atlanta GA
149,Atlanta GA,524,GA,Jackson,Atlanta GA
150,Atlanta GA,524,GA,Jasper,Atlanta GA
151,Atlanta GA,524,GA,Lamar,Atlanta GA
152,Atlanta GA,524,GA,Lumpkin,Atlanta GA
153,Atlanta GA,524,GA,Madison,Atlanta GA
154,Atlanta GA,524,GA,Meriwether,Atlanta GA
155,Atlanta GA,524,GA,Morgan,Atlanta GA
156,Atlanta GA,524,GA,Newton,Atlanta GA
157,Atlanta GA,524,GA,Oconee,Atlanta GA
158,Atlanta GA,524,GA,Oglethorpe,Atlanta GA
159,Atlanta GA,524,GA,Paulding,Atlanta GA
160,Atlanta GA,524,GA,Pickens,Atlanta GA
161,Atlanta GA,524,GA,Pike,Atlanta GA
162,Atlanta GA,524,GA,Polk,Atlanta GA
163,Atlanta GA,524,GA,Putnam,Atlanta GA
164,Atlanta GA,524,GA,Rabun,Atlanta GA
165,Atlanta GA,524,GA,Rockdale,Atlanta GA
166,Atlanta GA,524,GA,Spalding,Atlanta GA
167,Atlanta GA,524,GA,Towns,Atlanta GA
168,Atlanta GA,524,GA,Troup,Atlanta GA
169,Atlanta GA,524,GA,Union,Atlanta GA
170,Atlanta GA,524,GA,Upson,Atlanta GA
171,Atlanta GA,524,GA,Walton,Atlanta GA
172,Atlanta GA,524,GA,White,Atlanta GA
173,Atlanta GA,524,NC,Clay,Atlanta GA
174,Augusta GA,520,GA,Burke,Augusta GA
175,Augusta GA,520,GA,Columbia,Augusta GA
176,Augusta GA,520,GA,Emanuel,Augusta GA
177,Augusta GA,520,GA,Glascock,Augusta GA
178,Augusta GA,520,GA,Jefferson,Augusta GA
179,Augusta GA,520,GA,Jenkins,Augusta GA
180,Augusta GA,520,GA,Lincoln,Augusta GA
181,Augusta GA,520,GA,Mcduffie,Augusta GA
182,Augusta GA,520,GA,Richmond,Augusta GA
183,Augusta GA,520,GA,Taliaferro,Augusta GA
184,Augusta GA,520,GA,Warren,Augusta GA
185,Augusta GA,520,GA,Wilkes,Augusta GA
186,Augusta GA,520,SC,Aiken,Augusta GA
187,Augusta GA,520,SC,Allendale,Augusta GA
188,Augusta GA,520,SC,Bamberg,Augusta GA
189,Augusta GA,520,SC,Barnwell,Augusta GA
190,Augusta GA,520,SC,Edgefield,Augusta GA
191,Augusta GA,520,SC,Mccormick,Augusta GA
192,Austin TX,635,TX,Bastrop,Austin TX
193,Austin TX,635,TX,Blanco,Austin TX
194,Austin TX,635,TX,Burnet,Austin TX
195,Austin TX,635,TX,Caldwell,Austin TX
196,Austin TX,635,TX,Fayette,Austin TX
197,Austin TX,635,TX,Gillespie,Austin TX
198,Austin TX,635,TX,Hays,Austin TX
199,Austin TX,635,TX,Lee,Austin TX
200,Austin TX,635,TX,Llano,Austin TX
201,Austin TX,635,TX,Mason,Austin TX
202,Austin TX,635,TX,Travis,Austin TX
203,Austin TX,635,TX,Williamson,Austin TX
204,Bakersfield CA,800,CA,Kern,Bakersfield CA
205,Baltimore MD,512,MD,Anne Arundel,Baltimore MD
206,Baltimore MD,512,MD,Baltimore,Baltimore MD
207,Baltimore MD,512,MD,Caroline,Baltimore MD
208,Baltimore MD,512,MD,Carroll,Baltimore MD
209,Baltimore MD,512,MD,Cecil,Baltimore MD
210,Baltimore MD,512,MD,Harford,Baltimore MD
211,Baltimore MD,512,MD,Howard,Baltimore MD
212,Baltimore MD,512,MD,Kent,Baltimore MD
213,Baltimore MD,512,MD,Queen Anne'S,Baltimore MD
214,Baltimore MD,512,MD,Talbot,Baltimore MD
215,Baltimore MD,512,MD,Baltimore City,Baltimore MD
216,Bangor ME,537,ME,Hancock,Bangor ME
217,Bangor ME,537,ME,Penobscot,Bangor ME
218,Bangor ME,537,ME,Piscataquis,Bangor ME
219,Bangor ME,537,ME,Somerset,Bangor ME
220,Bangor ME,537,ME,Waldo,Bangor ME
221,Bangor ME,537,ME,Washington,Bangor ME
222,Baton Rouge LA,716,LA,Ascension Parish,Baton Rouge LA
223,Baton Rouge LA,716,LA,Assumption Parish,Baton Rouge LA
224,Baton Rouge LA,716,LA,East Baton Rouge Parish,Baton Rouge LA
225,Baton Rouge LA,716,LA,East Feliciana Parish,Baton Rouge LA
226,Baton Rouge LA,716,LA,Iberville Parish,Baton Rouge LA
227,Baton Rouge LA,716,LA,Livingston Parish,Baton Rouge LA
228,Baton Rouge LA,716,LA,Pointe Coupee Parish,Baton Rouge LA
229,Baton Rouge LA,716,LA,St. Helena Parish,Baton Rouge LA
230,Baton Rouge LA,716,LA,St. Mary Parish,Baton Rouge LA
231,Baton Rouge LA,716,LA,West Baton Rouge Parish,Baton Rouge LA
232,Baton Rouge LA,716,LA,West Feliciana Parish,Baton Rouge LA
233,Baton Rouge LA,716,MS,Amite,Baton Rouge LA
234,Baton Rouge LA,716,MS,Wilkinson,Baton Rouge LA
235,Beaumont-Port Arthur TX,692,TX,Hardin,Beaumont-Port Arthur TX
236,Beaumont-Port Arthur TX,692,TX,Jasper,Beaumont-Port Arthur TX
237,Beaumont-Port Arthur TX,692,TX,Jefferson,Beaumont-Port Arthur TX
238,Beaumont-Port Arthur TX,692,TX,Newton,Beaumont-Port Arthur TX
239,Beaumont-Port Arthur TX,692,TX,Orange,Beaumont-Port Arthur TX
240,Beaumont-Port Arthur TX,692,TX,Tyler,Beaumont-Port Arthur TX
241,Bend OR,821,OR,Deschutes,Bend OR
242,"Billings, MT",756,MT,Big Horn,"Billings, MT"
243,"Billings, MT",756,MT,Carbon,"Billings, MT"
244,"Billings, MT",756,MT,Custer,"Billings, MT"
245,"Billings, MT",756,MT,Garfield,"Billings, MT"
246,"Billings, MT",756,MT,Golden Valley,"Billings, MT"
247,"Billings, MT",756,MT,Meagher,"Billings, MT"
248,"Billings, MT",756,MT,Musselshell,"Billings, MT"
249,"Billings, MT",756,MT,Park,"Billings, MT"
250,"Billings, MT",756,MT,Petroleum,"Billings, MT"
251,"Billings, MT",756,MT,Powder River,"Billings, MT"
252,"Billings, MT",756,MT,Rosebud,"Billings, MT"
253,"Billings, MT",756,MT,Stillwater,"Billings, MT"
254,"Billings, MT",756,MT,Sweet Grass,"Billings, MT"
255,"Billings, MT",756,MT,Treasure,"Billings, MT"
256,"Billings, MT",756,MT,Wheatland,"Billings, MT"
257,"Billings, MT",756,MT,Yellowstone,"Billings, MT"
258,Biloxi-Gulfport MS,746,MS,George,Biloxi-Gulfport MS
259,Biloxi-Gulfport MS,746,MS,Harrison,Biloxi-Gulfport MS
260,Biloxi-Gulfport MS,746,MS,Jackson,Biloxi-Gulfport MS
261,Biloxi-Gulfport MS,746,MS,Stone,Biloxi-Gulfport MS
262,Binghamton NY,502,NY,Broome,Binghamton NY
263,Binghamton NY,502,NY,Chenango,Binghamton NY
264,Binghamton NY,502,NY,Delaware,Binghamton NY
265,Binghamton NY,502,NY,Tioga,Binghamton NY
266,Birmingham AL,630,AL,Bibb,Birmingham AL
267,Birmingham AL,630,AL,Blount,Birmingham AL
268,Birmingham AL,630,AL,Calhoun,Birmingham AL
269,Birmingham AL,630,AL,Cherokee,Birmingham AL
270,Birmingham AL,630,AL,Chilton,Birmingham AL
271,Birmingham AL,630,AL,Clay,Birmingham AL
272,Birmingham AL,630,AL,Cullman,Birmingham AL
273,Birmingham AL,630,AL,Etowah,Birmingham AL
274,Birmingham AL,630,AL,Fayette,Birmingham AL
275,Birmingham AL,630,AL,Greene,Birmingham AL
276,Birmingham AL,630,AL,Hale,Birmingham AL
277,Birmingham AL,630,AL,Jefferson,Birmingham AL
278,Birmingham AL,630,AL,Marion,Birmingham AL
279,Birmingham AL,630,AL,Pickens,Birmingham AL
280,Birmingham AL,630,AL,St. Clair,Birmingham AL
281,Birmingham AL,630,AL,Shelby,Birmingham AL
282,Birmingham AL,630,AL,Talladega,Birmingham AL
283,Birmingham AL,630,AL,Tuscaloosa,Birmingham AL
284,Birmingham AL,630,AL,Walker,Birmingham AL
285,Birmingham AL,630,AL,Winston,Birmingham AL
286,Bluefield-Beckley-Oak Hill WV,559,VA,Tazewell,Bluefield-Beckley-Oak Hill WV
287,Bluefield-Beckley-Oak Hill WV,559,WV,Fayette,Bluefield-Beckley-Oak Hill WV
288,Bluefield-Beckley-Oak Hill WV,559,WV,Greenbrier,Bluefield-Beckley-Oak Hill WV
289,Bluefield-Beckley-Oak Hill WV,559,WV,Mcdowell,Bluefield-Beckley-Oak Hill WV
290,Bluefield-Beckley-Oak Hill WV,559,WV,Mercer,Bluefield-Beckley-Oak Hill WV
291,Bluefield-Beckley-Oak Hill WV,559,WV,Monroe,Bluefield-Beckley-Oak Hill WV
292,Bluefield-Beckley-Oak Hill WV,559,WV,Pocahontas,Bluefield-Beckley-Oak Hill WV
293,Bluefield-Beckley-Oak Hill WV,559,WV,Raleigh,Bluefield-Beckley-Oak Hill WV
294,Bluefield-Beckley-Oak Hill WV,559,WV,Summers,Bluefield-Beckley-Oak Hill WV
295,Bluefield-Beckley-Oak Hill WV,559,WV,Wyoming,Bluefield-Beckley-Oak Hill WV
296,Boise ID,757,ID,Ada,Boise ID
297,Boise ID,757,ID,Adams,Boise ID
298,Boise ID,757,ID,Boise,Boise ID
299,Boise ID,757,ID,Camas,Boise ID
300,Boise ID,757,ID,Canyon,Boise ID
301,Boise ID,757,ID,Elmore,Boise ID
302,Boise ID,757,ID,Gem,Boise ID
303,Boise ID,757,ID,Owyhee,Boise ID
304,Boise ID,757,ID,Payette,Boise ID
305,Boise ID,757,ID,Valley,Boise ID
306,Boise ID,757,ID,Washington,Boise ID
307,Boise ID,757,OR,Grant,Boise ID
308,Boise ID,757,OR,Malheur,Boise ID
309,Boston MA-Manchester NH,506,MA,Barnstable,Boston MA-Manchester NH
310,Boston MA-Manchester NH,506,MA,Dukes,Boston MA-Manchester NH
311,Boston MA-Manchester NH,506,MA,Essex,Boston MA-Manchester NH
312,Boston MA-Manchester NH,506,MA,Middlesex,Boston MA-Manchester NH
313,Boston MA-Manchester NH,506,MA,Nantucket,Boston MA-Manchester NH
314,Boston MA-Manchester NH,506,MA,Norfolk,Boston MA-Manchester NH
315,Boston MA-Manchester NH,506,MA,Plymouth,Boston MA-Manchester NH
316,Boston MA-Manchester NH,506,MA,Suffolk,Boston MA-Manchester NH
317,Boston MA-Manchester NH,506,MA,Worcester,Boston MA-Manchester NH
318,Boston MA-Manchester NH,506,NH,Belknap,Boston MA-Manchester NH
319,Boston MA-Manchester NH,506,NH,Cheshire,Boston MA-Manchester NH
320,Boston MA-Manchester NH,506,NH,Hillsborough,Boston MA-Manchester NH
321,Boston MA-Manchester NH,506,NH,Merrimack,Boston MA-Manchester NH
322,Boston MA-Manchester NH,506,NH,Rockingham,Boston MA-Manchester NH
323,Boston MA-Manchester NH,506,NH,Strafford,Boston MA-Manchester NH
324,Boston MA-Manchester NH,506,VT,Windham,Boston MA-Manchester NH
325,Bowling Green KY,736,KY,Adair,Bowling Green KY
326,Bowling Green KY,736,KY,Barren,Bowling Green KY
327,Bowling Green KY,736,KY,Butler,Bowling Green KY
328,Bowling Green KY,736,KY,Cumberland,Bowling Green KY
329,Bowling Green KY,736,KY,Edmonson,Bowling Green KY
330,Bowling Green KY,736,KY,Hart,Bowling Green KY
331,Bowling Green KY,736,KY,Metcalfe,Bowling Green KY
332,Bowling Green KY,736,KY,Warren,Bowling Green KY
333,Buffalo NY,514,NY,Allegany,Buffalo NY
334,Buffalo NY,514,NY,Cattaraugus,Buffalo NY
335,Buffalo NY,514,NY,Chautauqua,Buffalo NY
336,Buffalo NY,514,NY,Erie,Buffalo NY
337,Buffalo NY,514,NY,Genesee,Buffalo NY
338,Buffalo NY,514,NY,Niagara,Buffalo NY
339,Buffalo NY,514,NY,Orleans,Buffalo NY
340,Buffalo NY,514,NY,Wyoming,Buffalo NY
341,Buffalo NY,514,PA,Mc Kean,Buffalo NY
342,Buffalo NY,514,PA,Potter,Buffalo NY
343,Burlington VT-Plattsburgh NY,523,NH,Grafton,Burlington VT-Plattsburgh NY
344,Burlington VT-Plattsburgh NY,523,NH,Sullivan,Burlington VT-Plattsburgh NY
345,Burlington VT-Plattsburgh NY,523,NY,Clinton,Burlington VT-Plattsburgh NY
346,Burlington VT-Plattsburgh NY,523,NY,Essex,Burlington VT-Plattsburgh NY
347,Burlington VT-Plattsburgh NY,523,NY,Franklin,Burlington VT-Plattsburgh NY
348,Burlington VT-Plattsburgh NY,523,VT,Addison,Burlington VT-Plattsburgh NY
349,Burlington VT-Plattsburgh NY,523,VT,Caledonia,Burlington VT-Plattsburgh NY
350,Burlington VT-Plattsburgh NY,523,VT,Chittenden,Burlington VT-Plattsburgh NY
351,Burlington VT-Plattsburgh NY,523,VT,Essex,Burlington VT-Plattsburgh NY
352,Burlington VT-Plattsburgh NY,523,VT,Franklin,Burlington VT-Plattsburgh NY
353,Burlington VT-Plattsburgh NY,523,VT,Grand Isle,Burlington VT-Plattsburgh NY
354,Burlington VT-Plattsburgh NY,523,VT,Lamoille,Burlington VT-Plattsburgh NY
355,Burlington VT-Plattsburgh NY,523,VT,Orange,Burlington VT-Plattsburgh NY
356,Burlington VT-Plattsburgh NY,523,VT,Orleans,Burlington VT-Plattsburgh NY
357,Burlington VT-Plattsburgh NY,523,VT,Rutland,Burlington VT-Plattsburgh NY
358,Burlington VT-Plattsburgh NY,523,VT,Washington,Burlington VT-Plattsburgh NY
359,Burlington VT-Plattsburgh NY,523,VT,Windsor,Burlington VT-Plattsburgh NY
360,Butte-Bozeman MT,754,MT,Beaverhead,Butte-Bozeman MT
361,Butte-Bozeman MT,754,MT,Deer Lodge,Butte-Bozeman MT
362,Butte-Bozeman MT,754,MT,Gallatin,Butte-Bozeman MT
363,Butte-Bozeman MT,754,MT,Jefferson,Butte-Bozeman MT
364,Butte-Bozeman MT,754,MT,Madison,Butte-Bozeman MT
365,Butte-Bozeman MT,754,MT,Powell,Butte-Bozeman MT
366,Butte-Bozeman MT,754,MT,Silver Bow,Butte-Bozeman MT
367,Casper-Riverton WY,767,WY,Converse,Casper-Riverton WY
368,Casper-Riverton WY,767,WY,Fremont,Casper-Riverton WY
369,Casper-Riverton WY,767,WY,Hot Springs,Casper-Riverton WY
370,Casper-Riverton WY,767,WY,Natrona,Casper-Riverton WY
371,Casper-Riverton WY,767,WY,Washakie,Casper-Riverton WY
372,Cedar Rapids-Waterloo-Iowa City & Dubuque IA,637,IA,Allamakee,Cedar Rapids-Waterloo-Iowa City & Dubuque IA
373,Cedar Rapids-Waterloo-Iowa City & Dubuque IA,637,IA,Benton,Cedar Rapids-Waterloo-Iowa City & Dubuque IA
374,Cedar Rapids-Waterloo-Iowa City & Dubuque IA,637,IA,Black Hawk,Cedar Rapids-Waterloo-Iowa City & Dubuque IA
375,Cedar Rapids-Waterloo-Iowa City & Dubuque IA,637,IA,Bremer,Cedar Rapids-Waterloo-Iowa City & Dubuque IA
376,Cedar Rapids-Waterloo-Iowa City & Dubuque IA,637,IA,Buchanan,Cedar Rapids-Waterloo-Iowa City & Dubuque IA
377,Cedar Rapids-Waterloo-Iowa City & Dubuque IA,637,IA,Butler,Cedar Rapids-Waterloo-Iowa City & Dubuque IA
378,Cedar Rapids-Waterloo-Iowa City & Dubuque IA,637,IA,Cedar,Cedar Rapids-Waterloo-Iowa City & Dubuque IA
379,Cedar Rapids-Waterloo-Iowa City & Dubuque IA,637,IA,Chickasaw,Cedar Rapids-Waterloo-Iowa City & Dubuque IA
380,Cedar Rapids-Waterloo-Iowa City & Dubuque IA,637,IA,Clayton,Cedar Rapids-Waterloo-Iowa City & Dubuque IA
381,Cedar Rapids-Waterloo-Iowa City & Dubuque IA,637,IA,Delaware,Cedar Rapids-Waterloo-Iowa City & Dubuque IA
382,Cedar Rapids-Waterloo-Iowa City & Dubuque IA,637,IA,Dubuque,Cedar Rapids-Waterloo-Iowa City & Dubuque IA
383,Cedar Rapids-Waterloo-Iowa City & Dubuque IA,637,IA,Fayette,Cedar Rapids-Waterloo-Iowa City & Dubuque IA
384,Cedar Rapids-Waterloo-Iowa City & Dubuque IA,637,IA,Grundy,Cedar Rapids-Waterloo-Iowa City & Dubuque IA
385,Cedar Rapids-Waterloo-Iowa City & Dubuque IA,637,IA,Iowa,Cedar Rapids-Waterloo-Iowa City & Dubuque IA
386,Cedar Rapids-Waterloo-Iowa City & Dubuque IA,637,IA,Johnson,Cedar Rapids-Waterloo-Iowa City & Dubuque IA
387,Cedar Rapids-Waterloo-Iowa City & Dubuque IA,637,IA,Jones,Cedar Rapids-Waterloo-Iowa City & Dubuque IA
388,Cedar Rapids-Waterloo-Iowa City & Dubuque IA,637,IA,Keokuk,Cedar Rapids-Waterloo-Iowa City & Dubuque IA
389,Cedar Rapids-Waterloo-Iowa City & Dubuque IA,637,IA,Linn,Cedar Rapids-Waterloo-Iowa City & Dubuque IA
390,Cedar Rapids-Waterloo-Iowa City & Dubuque IA,637,IA,Tama,Cedar Rapids-Waterloo-Iowa City & Dubuque IA
391,Cedar Rapids-Waterloo-Iowa City & Dubuque IA,637,IA,Washington,Cedar Rapids-Waterloo-Iowa City & Dubuque IA
392,Cedar Rapids-Waterloo-Iowa City & Dubuque IA,637,IA,Winneshiek,Cedar Rapids-Waterloo-Iowa City & Dubuque IA
393,Champaign & Springfield-Decatur IL,648,IL,Champaign,Champaign & Springfield-Decatur IL
394,Champaign & Springfield-Decatur IL,648,IL,Christian,Champaign & Springfield-Decatur IL
395,Champaign & Springfield-Decatur IL,648,IL,Coles,Champaign & Springfield-Decatur IL
396,Champaign & Springfield-Decatur IL,648,IL,Cumberland,Champaign & Springfield-Decatur IL
397,Champaign & Springfield-Decatur IL,648,IL,De Witt,Champaign & Springfield-Decatur IL
